house_id,area_sqft,bedrooms,bathrooms,location_score,age_years,distance_city_km,lot_size_sqft,has_garage,has_pool,renovation_years_ago,house_price_inr
102017,1478.0,3.0,3.0,6.7,24.0,16.4,3188.0,0.0,0.0,2.0,23021825.0
102334,1418.0,4.0,3.0,4.9,44.0,22.6,1813.0,1.0,1.0,8.0,19243610.0
102927,1574.0,4.0,3.0,7.3,9.0,15.9,3913.0,,0.0,9.0,28912250.0
100498,1526.0,4.0,3.0,2.2,27.0,19.8,,1.0,0.0,,14238516.0
103245,1538.0,2.0,2.0,7.4,15.0,19.2,2741.0,0.0,,10.0,28983486.0
101181,1767.0,3.0,3.0,6.7,21.0,9.4,3322.0,0.0,,1.0,
102340,1221.0,,1.0,6.7,7.0,16.5,3437.0,,0.0,0.0,20164861.0
100735,,5.0,3.0,,18.0,1.0,5728.0,1.0,0.0,1.0,49188914.0
102795,1630.0,3.0,2.0,5.9,6.0,17.6,3110.0,0.0,0.0,0.0,24048097.0
100678,2789.0,7.0,4.0,7.0,22.0,17.6,5705.0,1.0,0.0,19.0,45570535.0
103906,1441.0,2.0,1.0,9.8,26.0,3.6,4661.0,1.0,1.0,1.0,40686032.0
103648,1788.0,4.0,3.0,5.6,37.0,14.2,4651.0,1.0,1.0,2.0,23262101.0
100185,1505.0,3.0,2.0,3.7,38.0,27.0,3568.0,1.0,0.0,1.0,14786512.0
101581,,3.0,2.0,7.1,13.0,14.7,3940.0,1.0,0.0,13.0,28987164.0
101955,1263.0,3.0,3.0,6.2,,9.8,3653.0,1.0,0.0,6.0,20850307.0
101790,2521.0,5.0,5.0,8.8,26.0,8.8,7683.0,1.0,1.0,4.0,59260227.0
102955,1033.0,2.0,2.0,9.6,8.0,,2131.0,0.0,,6.0,25368211.0
100843,920.0,2.0,,5.6,25.0,,,1.0,0.0,2.0,13459335.0
100319,1861.0,4.0,3.0,3.8,8.0,20.0,961.0,1.0,0.0,4.0,19531278.0
100239,1220.0,,2.0,1.4,27.0,24.7,2419.0,1.0,0.0,24.0,5754100.0
101617,1844.0,3.0,2.0,8.1,22.0,4.3,2553.0,1.0,0.0,22.0,36987274.0
104153,1706.0,4.0,3.0,3.1,,23.2,3603.0,1.0,0.0,4.0,14366900.0
102953,,4.0,4.0,2.6,19.0,22.9,1443.0,0.0,0.0,19.0,18983810.0
102990,3218.0,6.0,4.0,6.7,27.0,24.1,10156.0,0.0,1.0,0.0,51797935.0
100212,2388.0,5.0,4.0,6.7,26.0,22.5,7297.0,1.0,0.0,19.0,38254553.0
100085,,2.0,3.0,3.0,44.0,17.5,2376.0,1.0,0.0,5.0,
101229,,4.0,2.0,7.5,6.0,13.9,,,0.0,0.0,
102918,2085.0,4.0,3.0,8.6,59.0,,3554.0,0.0,0.0,5.0,43815906.0
101367,1632.0,4.0,4.0,5.8,11.0,20.6,2934.0,1.0,0.0,3.0,19088666.0
102457,1273.0,2.0,2.0,6.9,32.0,4.3,2355.0,1.0,1.0,5.0,19816400.0
100627,1007.0,2.0,1.0,4.9,10.0,13.9,2730.0,0.0,0.0,4.0,11338089.0
102935,2219.0,5.0,3.0,4.3,23.0,18.6,3123.0,1.0,0.0,,24270520.0
103501,,,5.0,5.2,15.0,20.8,6074.0,1.0,0.0,9.0,31562176.0
104045,2256.0,4.0,2.0,4.1,22.0,27.8,5084.0,1.0,1.0,22.0,23933717.0
101290,450.0,1.0,1.0,2.2,44.0,30.7,1005.0,1.0,0.0,9.0,800000.0
101129,1608.0,,3.0,3.9,16.0,29.2,3077.0,0.0,0.0,4.0,17137824.0
101979,1148.0,4.0,3.0,5.5,61.0,20.0,2333.0,0.0,0.0,8.0,13031061.0
103353,1928.0,3.0,2.0,2.7,31.0,32.0,4718.0,0.0,0.0,8.0,14065977.0
101000,2022.0,,4.0,,18.0,20.1,5605.0,1.0,0.0,18.0,24679054.0
101801,2886.0,6.0,4.0,4.1,27.0,30.6,7939.0,1.0,,,31827368.0
102223,2134.0,6.0,5.0,6.3,11.0,9.4,1823.0,0.0,0.0,5.0,30085769.0
100415,1866.0,4.0,3.0,9.4,10.0,5.6,6664.0,,0.0,1.0,42665233.0
102765,1815.0,4.0,5.0,6.3,5.0,9.4,2493.0,1.0,0.0,0.0,33723446.0
102727,2307.0,5.0,3.0,8.4,43.0,8.7,4360.0,1.0,0.0,4.0,44532402.0
101619,1373.0,2.0,1.0,8.9,36.0,13.6,1640.0,0.0,1.0,10.0,27620865.0
103318,1012.0,2.0,1.0,1.4,20.0,36.6,2204.0,0.0,1.0,0.0,5869107.0
101510,2610.0,7.0,6.0,3.1,17.0,17.1,,0.0,0.0,11.0,28262683.0
100024,724.0,3.0,2.0,5.6,23.0,29.4,1980.0,1.0,0.0,2.0,8981606.0
100979,620.0,1.0,1.0,7.8,10.0,13.0,1483.0,1.0,1.0,6.0,13361661.0
100189,1100.0,3.0,2.0,3.3,54.0,28.1,1416.0,0.0,0.0,6.0,6770200.0
101323,1604.0,,3.0,7.2,19.0,1.0,3499.0,1.0,0.0,,29363388.0
104028,1481.0,5.0,4.0,1.8,12.0,39.7,2255.0,0.0,0.0,11.0,9526308.0
102379,1381.0,3.0,3.0,7.2,15.0,21.1,4093.0,1.0,0.0,15.0,
103800,990.0,4.0,3.0,6.2,9.0,10.3,1993.0,0.0,0.0,9.0,17372936.0
100271,2587.0,6.0,5.0,7.0,25.0,7.6,6843.0,1.0,0.0,3.0,40147309.0
103626,1034.0,3.0,3.0,2.3,16.0,29.0,2602.0,0.0,0.0,0.0,8768440.0
100046,1182.0,1.0,1.0,5.8,29.0,22.8,1124.0,,0.0,5.0,16825629.0
102086,857.0,1.0,1.0,8.2,29.0,19.1,2219.0,1.0,0.0,0.0,15442383.0
101653,1776.0,4.0,3.0,,,,2211.0,0.0,1.0,4.0,37959141.0
101663,450.0,1.0,2.0,9.8,21.0,2.7,993.0,0.0,0.0,1.0,11941546.0
103588,1053.0,2.0,2.0,6.5,33.0,16.4,1709.0,0.0,0.0,2.0,13966302.0
101221,878.0,2.0,2.0,5.6,39.0,11.2,2168.0,1.0,0.0,18.0,11326291.0
101771,1678.0,5.0,,2.5,12.0,25.4,3176.0,0.0,0.0,,14664804.0
103972,934.0,3.0,2.0,8.2,27.0,7.6,909.0,1.0,1.0,4.0,19474535.0
102381,1024.0,2.0,1.0,7.5,40.0,13.1,1356.0,0.0,0.0,6.0,17306752.0
101667,1000.0,2.0,2.0,4.9,16.0,21.6,1494.0,,0.0,2.0,12105123.0
101362,2027.0,4.0,2.0,8.6,11.0,10.4,2251.0,0.0,0.0,11.0,41445882.0
101165,2315.0,5.0,4.0,2.5,5.0,36.5,4361.0,1.0,0.0,0.0,22314552.0
100133,960.0,3.0,3.0,8.4,19.0,2.0,2621.0,1.0,0.0,8.0,19729755.0
103486,1315.0,4.0,4.0,,44.0,26.0,3276.0,0.0,0.0,20.0,7088458.0
104007,450.0,1.0,,1.0,19.0,33.1,1031.0,0.0,0.0,14.0,800000.0
103249,1799.0,5.0,,3.7,8.0,30.9,3657.0,1.0,0.0,2.0,19175967.0
102664,1034.0,3.0,3.0,6.1,17.0,12.6,2177.0,1.0,1.0,7.0,15738435.0
102452,1109.0,2.0,2.0,3.5,14.0,18.3,2160.0,0.0,0.0,4.0,14015138.0
103607,1143.0,3.0,,7.7,53.0,14.6,2100.0,0.0,0.0,49.0,18481456.0
101486,2256.0,4.0,2.0,5.6,27.0,28.6,4106.0,,0.0,2.0,31336364.0
102313,1800.0,3.0,1.0,6.7,30.0,17.9,5122.0,1.0,,23.0,23206995.0
103247,1937.0,5.0,4.0,9.8,36.0,6.5,4909.0,1.0,0.0,12.0,42890084.0
101958,3690.0,7.0,3.0,,13.0,17.2,4395.0,1.0,0.0,11.0,52777911.0
103738,1546.0,5.0,4.0,1.8,,28.5,4700.0,1.0,0.0,4.0,12141292.0
102412,2650.0,7.0,5.0,4.1,26.0,28.9,5290.0,1.0,0.0,7.0,31957120.0
101643,1598.0,2.0,2.0,2.6,,32.7,2108.0,0.0,0.0,15.0,13795204.0
103156,590.0,2.0,2.0,1.4,12.0,30.8,924.0,0.0,0.0,0.0,3155985.0
100197,,2.0,1.0,2.9,37.0,35.1,2104.0,1.0,0.0,2.0,6975878.0
101300,1859.0,5.0,3.0,4.6,18.0,16.3,4225.0,1.0,0.0,6.0,22593324.0
100221,3155.0,7.0,4.0,3.5,17.0,32.3,8833.0,1.0,0.0,2.0,28442629.0
103161,1256.0,2.0,2.0,3.1,19.0,30.9,2588.0,0.0,0.0,19.0,11988525.0
100469,1305.0,2.0,2.0,5.3,17.0,9.4,1420.0,1.0,0.0,1.0,18933975.0
101768,,4.0,3.0,4.3,50.0,23.8,3098.0,1.0,0.0,5.0,17257486.0
100193,1789.0,4.0,4.0,7.8,33.0,18.7,2123.0,0.0,0.0,7.0,31244713.0
103824,1769.0,3.0,3.0,3.7,28.0,18.3,3745.0,0.0,1.0,,19924855.0
102963,1306.0,3.0,2.0,4.0,31.0,23.7,2856.0,0.0,,0.0,14065211.0
102390,2323.0,5.0,3.0,4.1,31.0,29.3,5159.0,1.0,0.0,31.0,25374600.0
100315,2499.0,5.0,4.0,3.2,34.0,29.8,4388.0,1.0,0.0,27.0,22334179.0
102979,2003.0,4.0,3.0,5.5,,12.0,4603.0,1.0,0.0,5.0,24856830.0
103434,1586.0,4.0,2.0,3.8,11.0,18.0,3161.0,,0.0,11.0,20119211.0
100597,1475.0,4.0,,4.8,15.0,20.2,2563.0,1.0,0.0,15.0,16229921.0
101613,2224.0,5.0,3.0,7.0,4.0,5.9,7620.0,1.0,0.0,0.0,41307163.0
101840,1515.0,4.0,4.0,4.6,40.0,,2988.0,0.0,0.0,5.0,17003242.0
101398,1018.0,2.0,2.0,4.4,78.0,,1649.0,0.0,0.0,37.0,6587988.0
101043,2351.0,6.0,4.0,7.8,12.0,11.2,4591.0,1.0,0.0,12.0,51508177.0
100863,2656.0,6.0,5.0,2.7,17.0,28.8,8256.0,1.0,0.0,4.0,24422270.0
104115,2709.0,7.0,5.0,6.4,,15.3,,1.0,0.0,0.0,43938678.0
102217,1366.0,2.0,2.0,7.4,65.0,18.2,2520.0,0.0,0.0,8.0,
103498,,2.0,2.0,3.2,53.0,24.9,800.0,1.0,0.0,2.0,11773699.0
100181,2057.0,5.0,4.0,7.3,13.0,12.6,5574.0,0.0,0.0,,34642292.0
101175,1160.0,3.0,3.0,7.2,37.0,22.2,2310.0,0.0,0.0,27.0,19637814.0
100880,2422.0,7.0,5.0,4.1,16.0,15.3,4404.0,1.0,0.0,13.0,26363261.0
102645,942.0,4.0,3.0,8.0,80.0,2.9,2010.0,1.0,0.0,11.0,15561246.0
100600,1895.0,5.0,4.0,8.4,19.0,6.3,2962.0,1.0,0.0,18.0,40000280.0
103910,1171.0,3.0,4.0,7.2,16.0,17.8,1526.0,1.0,0.0,,18366197.0
100206,1040.0,3.0,3.0,8.0,10.0,1.0,3177.0,0.0,0.0,0.0,21034842.0
103726,2029.0,5.0,3.0,3.5,40.0,30.4,3583.0,1.0,0.0,1.0,19143598.0
104110,1801.0,4.0,,1.2,40.0,30.1,2516.0,1.0,0.0,33.0,8291123.0
100034,962.0,3.0,3.0,,33.0,,2437.0,1.0,0.0,1.0,14572835.0
103754,1359.0,2.0,1.0,6.4,42.0,5.6,3880.0,0.0,0.0,10.0,19268078.0
102779,1610.0,,3.0,6.8,66.0,8.3,3229.0,1.0,1.0,6.0,24797552.0
102405,2738.0,,5.0,4.3,11.0,14.3,5801.0,0.0,0.0,1.0,33645723.0
101352,479.0,1.0,1.0,4.3,43.0,14.7,859.0,0.0,0.0,10.0,3347280.0
101685,884.0,1.0,2.0,8.8,12.0,7.9,1352.0,0.0,1.0,12.0,21392206.0
101813,2698.0,6.0,,7.8,20.0,9.6,5609.0,1.0,0.0,4.0,56858332.0
103266,2912.0,6.0,4.0,8.4,10.0,18.4,5329.0,0.0,0.0,10.0,65045160.0
103552,631.0,2.0,1.0,5.8,6.0,21.8,1458.0,1.0,1.0,0.0,10618669.0
104038,1506.0,3.0,2.0,5.3,38.0,27.2,3301.0,1.0,0.0,6.0,17347884.0
101425,971.0,4.0,3.0,6.8,20.0,17.3,2170.0,0.0,1.0,1.0,17531399.0
101025,2773.0,7.0,5.0,6.8,,12.4,6002.0,1.0,0.0,25.0,
101516,1571.0,3.0,3.0,9.1,8.0,9.5,3758.0,1.0,0.0,3.0,38853022.0
103200,,5.0,4.0,7.8,69.0,13.3,1854.0,,0.0,1.0,32729120.0
100034,962.0,3.0,3.0,6.0,33.0,18.5,2437.0,1.0,0.0,1.0,14572835.0
103824,1769.0,3.0,3.0,3.7,28.0,18.3,3745.0,0.0,1.0,1.0,19924855.0
103901,1289.0,1.0,1.0,7.7,29.0,8.1,2613.0,0.0,1.0,4.0,21654796.0
100719,1414.0,4.0,3.0,2.7,38.0,29.6,3473.0,1.0,0.0,12.0,11212073.0
101269,1172.0,2.0,1.0,6.1,34.0,14.7,2903.0,0.0,0.0,7.0,14805090.0
100904,2481.0,6.0,3.0,,32.0,10.3,4113.0,1.0,1.0,25.0,46026465.0
100747,1771.0,3.0,2.0,3.9,37.0,,1410.0,1.0,0.0,,18603093.0
103745,1003.0,3.0,2.0,2.1,8.0,30.5,1594.0,1.0,0.0,1.0,8039841.0
101033,1909.0,3.0,2.0,7.3,75.0,9.7,2884.0,0.0,0.0,5.0,26614791.0
102089,1355.0,4.0,2.0,9.5,9.0,3.5,1676.0,0.0,0.0,,34362692.0
104064,1857.0,4.0,3.0,,19.0,8.0,3909.0,1.0,0.0,4.0,22800296.0
100377,2217.0,4.0,3.0,6.6,18.0,22.5,4743.0,,0.0,18.0,31348580.0
104193,2485.0,7.0,4.0,8.8,14.0,1.0,,0.0,0.0,14.0,59220739.0
100811,1529.0,5.0,3.0,,9.0,18.0,3450.0,1.0,0.0,5.0,21728061.0
104152,2383.0,5.0,2.0,9.0,15.0,9.6,6882.0,1.0,1.0,15.0,57108260.0
100938,2110.0,5.0,3.0,8.5,27.0,10.9,3409.0,,0.0,10.0,42961086.0
103639,1570.0,3.0,4.0,7.3,11.0,12.0,3858.0,1.0,0.0,11.0,26465944.0
102251,1567.0,3.0,2.0,5.3,16.0,23.3,4048.0,,1.0,1.0,21554059.0
102716,,1.0,2.0,6.6,57.0,21.5,800.0,1.0,0.0,9.0,4122699.0
100495,2640.0,6.0,3.0,6.0,12.0,31.1,3393.0,0.0,1.0,12.0,41274496.0
101021,1990.0,6.0,4.0,,23.0,16.3,5374.0,1.0,0.0,14.0,43380773.0
102773,,5.0,3.0,5.8,45.0,11.5,3326.0,1.0,0.0,3.0,21864313.0
101437,1488.0,5.0,4.0,7.2,7.0,10.0,4209.0,1.0,0.0,0.0,30032066.0
100255,662.0,2.0,2.0,7.5,14.0,12.4,1892.0,0.0,0.0,0.0,12204082.0
102637,1774.0,5.0,4.0,3.6,70.0,15.3,4140.0,1.0,0.0,4.0,
103477,2286.0,,,5.3,,13.8,6152.0,1.0,0.0,9.0,31811346.0
102639,979.0,2.0,2.0,6.0,17.0,21.8,1665.0,0.0,0.0,10.0,14466358.0
102634,,4.0,4.0,6.4,37.0,14.3,5114.0,0.0,1.0,8.0,27045271.0
100912,1792.0,6.0,4.0,2.6,14.0,,3393.0,1.0,0.0,1.0,14433551.0
100599,1361.0,1.0,1.0,6.5,11.0,24.2,2640.0,1.0,0.0,2.0,19534591.0
103429,1939.0,3.0,2.0,3.3,44.0,25.4,5068.0,0.0,0.0,2.0,16373420.0
102104,2382.0,6.0,4.0,4.7,33.0,23.3,,1.0,0.0,6.0,33101053.0
102278,,1.0,1.0,5.7,12.0,22.5,1714.0,0.0,0.0,1.0,12681475.0
102252,2632.0,7.0,5.0,2.2,29.0,30.0,4793.0,1.0,0.0,5.0,25069291.0
103229,2157.0,5.0,5.0,6.3,36.0,5.0,,1.0,0.0,20.0,27363975.0
101413,1946.0,5.0,4.0,7.3,44.0,12.8,2733.0,0.0,0.0,5.0,29542504.0
102241,1719.0,2.0,2.0,8.3,,8.6,2696.0,0.0,0.0,0.0,34205844.0
102553,2866.0,6.0,5.0,3.0,11.0,27.9,3334.0,1.0,0.0,1.0,31287784.0
100539,2304.0,4.0,3.0,6.7,24.0,7.2,4287.0,1.0,0.0,1.0,40443817.0
100081,1507.0,5.0,,5.6,27.0,22.5,3382.0,1.0,0.0,17.0,20716601.0
101730,2845.0,7.0,4.0,8.9,7.0,9.9,7978.0,1.0,0.0,0.0,58503067.0
100427,1023.0,2.0,1.0,1.4,15.0,37.2,1318.0,1.0,0.0,3.0,5183974.0
101851,1230.0,4.0,3.0,5.3,31.0,16.1,,,0.0,18.0,15285660.0
100094,1437.0,3.0,2.0,2.7,9.0,26.3,2546.0,1.0,0.0,7.0,12979282.0
100352,2609.0,6.0,5.0,6.5,15.0,14.8,4766.0,1.0,0.0,1.0,44555593.0
101259,1192.0,2.0,3.0,5.2,30.0,20.6,1841.0,1.0,0.0,25.0,14095760.0
102970,,4.0,4.0,4.6,9.0,24.2,,1.0,0.0,5.0,24625073.0
101746,1805.0,5.0,4.0,8.5,40.0,7.2,2312.0,1.0,1.0,,38368064.0
101874,2157.0,5.0,4.0,1.3,20.0,23.6,4023.0,1.0,0.0,17.0,14117394.0
103464,2315.0,6.0,5.0,,16.0,4.4,4143.0,1.0,0.0,2.0,55663021.0
103194,1249.0,2.0,3.0,7.4,20.0,18.7,3255.0,1.0,0.0,1.0,21732527.0
103424,1922.0,4.0,4.0,3.8,29.0,18.2,2403.0,0.0,0.0,,22616347.0
102921,,2.0,2.0,4.4,13.0,26.8,2018.0,1.0,,0.0,13606433.0
102230,2305.0,5.0,5.0,3.7,6.0,18.6,5255.0,1.0,0.0,0.0,30221079.0
100299,2178.0,3.0,2.0,3.1,18.0,35.0,3459.0,0.0,0.0,,18194835.0
103425,496.0,3.0,2.0,5.2,36.0,28.2,1283.0,1.0,0.0,4.0,4533257.0
103509,1975.0,4.0,3.0,8.4,14.0,14.2,2116.0,1.0,0.0,14.0,44243814.0
103726,2029.0,5.0,3.0,3.5,40.0,30.4,3583.0,1.0,0.0,1.0,19143598.0
101023,1634.0,3.0,3.0,5.2,,18.4,3533.0,0.0,0.0,16.0,20700749.0
100898,1745.0,3.0,2.0,4.7,3.0,17.4,1572.0,1.0,0.0,0.0,24548506.0
102584,,5.0,4.0,8.3,33.0,11.5,5902.0,0.0,,6.0,58537015.0
103365,1189.0,3.0,2.0,8.8,13.0,11.6,1862.0,1.0,0.0,4.0,23161738.0
102549,2314.0,5.0,3.0,2.7,9.0,26.5,4452.0,1.0,0.0,9.0,
100732,1014.0,,3.0,6.8,43.0,24.0,2725.0,0.0,0.0,43.0,13980715.0
103436,2228.0,5.0,,8.7,44.0,21.8,3600.0,1.0,0.0,36.0,38212170.0
100721,1850.0,5.0,2.0,6.2,16.0,7.7,2906.0,1.0,0.0,16.0,25638970.0
101184,629.0,3.0,3.0,5.3,20.0,12.5,1093.0,0.0,0.0,5.0,
103301,,6.0,5.0,6.7,18.0,24.0,5392.0,1.0,1.0,4.0,29811587.0
100784,2047.0,4.0,3.0,7.4,27.0,10.6,2365.0,1.0,0.0,4.0,35102128.0
102375,2376.0,5.0,5.0,2.4,5.0,29.5,4609.0,1.0,0.0,0.0,
101282,1551.0,4.0,2.0,9.0,14.0,7.2,3181.0,1.0,1.0,,32248475.0
102484,1152.0,3.0,3.0,8.7,,19.7,3048.0,1.0,0.0,4.0,23418605.0
101523,1503.0,3.0,1.0,6.3,4.0,13.8,3335.0,1.0,0.0,0.0,24075428.0
103432,2525.0,5.0,3.0,,25.0,21.6,6555.0,1.0,1.0,11.0,42633970.0
103920,1611.0,4.0,3.0,7.4,8.0,,3550.0,1.0,0.0,8.0,31469066.0
101785,1704.0,5.0,3.0,4.9,40.0,25.1,4917.0,0.0,0.0,6.0,17418498.0
102971,450.0,,1.0,3.5,58.0,30.4,800.0,0.0,0.0,6.0,800000.0
103206,1210.0,,2.0,7.4,15.0,8.0,1870.0,1.0,0.0,10.0,19147617.0
100556,1382.0,3.0,3.0,8.4,23.0,14.3,,1.0,0.0,1.0,25305000.0
102894,1790.0,5.0,5.0,7.3,,8.4,2925.0,1.0,0.0,17.0,29432075.0
103212,884.0,2.0,4.0,8.2,44.0,10.4,2233.0,0.0,0.0,8.0,15501818.0
102546,1931.0,4.0,4.0,5.6,,17.4,2549.0,1.0,,0.0,27936206.0
104145,663.0,1.0,1.0,4.9,,22.1,845.0,0.0,0.0,2.0,7676108.0
104031,2210.0,5.0,5.0,5.4,41.0,16.0,,1.0,0.0,4.0,
103126,2131.0,5.0,,7.6,19.0,1.0,3549.0,1.0,0.0,0.0,38628987.0
103327,1648.0,4.0,3.0,6.3,,,2865.0,1.0,0.0,17.0,23804467.0
103179,2284.0,6.0,5.0,3.7,75.0,15.4,5232.0,1.0,0.0,19.0,21769422.0
101776,792.0,1.0,1.0,4.0,19.0,30.8,848.0,0.0,0.0,6.0,7463727.0
100070,1231.0,,2.0,3.6,26.0,23.6,1739.0,1.0,0.0,18.0,11943834.0
100590,1094.0,2.0,1.0,3.7,10.0,27.6,2360.0,0.0,0.0,3.0,11281826.0
100890,2371.0,5.0,4.0,8.0,24.0,5.7,5451.0,1.0,0.0,7.0,49714932.0
103050,2428.0,4.0,2.0,4.2,19.0,18.8,4756.0,1.0,0.0,9.0,31084223.0
103352,1428.0,5.0,5.0,8.2,22.0,5.3,1977.0,0.0,0.0,4.0,30544045.0
101544,1353.0,2.0,3.0,5.6,16.0,25.7,2574.0,1.0,0.0,16.0,19444280.0
100333,,4.0,,4.9,26.0,18.8,4027.0,0.0,,15.0,26557209.0
100562,2999.0,7.0,5.0,4.9,27.0,22.4,7007.0,1.0,0.0,0.0,43258893.0
100240,2204.0,5.0,3.0,2.4,18.0,22.0,5179.0,0.0,0.0,6.0,19744745.0
103707,1309.0,3.0,2.0,1.7,14.0,24.0,2570.0,1.0,0.0,1.0,8358431.0
101458,1898.0,,3.0,3.1,,22.2,4600.0,1.0,0.0,20.0,18878861.0
102096,1601.0,4.0,3.0,6.0,34.0,11.4,4335.0,1.0,0.0,10.0,25357958.0
102754,,3.0,1.0,1.0,13.0,32.1,4507.0,1.0,0.0,2.0,9356066.0
103814,1713.0,4.0,4.0,3.9,,,4438.0,0.0,,4.0,18627054.0
103810,2177.0,6.0,3.0,2.0,5.0,30.7,3702.0,,0.0,0.0,16617773.0
103640,1948.0,4.0,,,16.0,10.3,3695.0,1.0,1.0,13.0,33862601.0
100644,673.0,1.0,1.0,3.2,36.0,,1118.0,1.0,0.0,18.0,4271799.0
101392,1209.0,2.0,2.0,8.1,39.0,19.4,900.0,0.0,0.0,10.0,17757913.0
101658,2506.0,5.0,2.0,2.8,17.0,24.3,5261.0,1.0,0.0,5.0,23306145.0
102941,2298.0,3.0,,3.8,8.0,18.4,4509.0,1.0,0.0,8.0,25470446.0
103261,1495.0,3.0,2.0,4.8,18.0,14.1,,0.0,0.0,7.0,20592718.0
102479,780.0,1.0,1.0,3.1,19.0,23.5,1165.0,1.0,0.0,18.0,5526483.0
101984,2211.0,6.0,4.0,2.4,,33.7,6939.0,1.0,0.0,10.0,18291586.0
103932,2643.0,6.0,,8.9,20.0,11.3,6317.0,1.0,0.0,4.0,61069849.0
103893,1130.0,2.0,3.0,,41.0,11.5,2123.0,1.0,0.0,6.0,14154213.0
104042,2148.0,5.0,3.0,8.8,9.0,7.7,4180.0,1.0,0.0,9.0,42219247.0
100015,529.0,1.0,,2.7,15.0,33.4,1506.0,1.0,0.0,9.0,2795719.0
101942,1395.0,3.0,1.0,7.7,17.0,23.3,4023.0,1.0,0.0,1.0,23381391.0
103982,2716.0,6.0,6.0,7.5,17.0,4.3,7166.0,1.0,0.0,1.0,50827079.0
100706,2044.0,5.0,3.0,8.5,48.0,17.3,4728.0,0.0,1.0,3.0,39432014.0
100361,1988.0,4.0,4.0,4.9,20.0,21.2,4292.0,1.0,0.0,13.0,27160175.0
104008,,2.0,1.0,8.8,34.0,6.3,2547.0,1.0,0.0,10.0,27130163.0
103106,1885.0,2.0,2.0,7.9,29.0,8.7,5135.0,1.0,0.0,18.0,34995684.0
103239,1770.0,3.0,2.0,5.6,27.0,20.7,2973.0,1.0,1.0,,23863186.0
104086,1504.0,4.0,3.0,3.9,42.0,29.1,3242.0,1.0,0.0,2.0,15054096.0
104128,2819.0,6.0,5.0,7.1,20.0,18.4,5197.0,,1.0,20.0,43572639.0
103311,882.0,3.0,4.0,5.0,22.0,23.3,2499.0,,0.0,4.0,11198581.0
102012,1154.0,3.0,3.0,9.4,41.0,5.9,2073.0,0.0,0.0,2.0,22912843.0
103532,2858.0,7.0,6.0,4.2,18.0,12.1,7357.0,1.0,0.0,18.0,32874139.0
100491,1645.0,4.0,3.0,8.5,27.0,4.0,3270.0,1.0,0.0,8.0,30154555.0
101860,1819.0,5.0,4.0,7.9,16.0,12.3,5096.0,1.0,0.0,1.0,35134541.0
101573,1841.0,5.0,4.0,3.3,39.0,23.1,2914.0,1.0,0.0,,15236783.0
101057,1633.0,3.0,3.0,3.2,18.0,32.4,3423.0,0.0,0.0,4.0,12923028.0
102703,2958.0,7.0,4.0,8.0,11.0,10.3,3932.0,1.0,0.0,11.0,58267938.0
101692,1341.0,4.0,2.0,4.7,16.0,22.3,2487.0,1.0,0.0,13.0,19997294.0
102813,,7.0,5.0,4.3,43.0,24.6,9531.0,0.0,0.0,2.0,29891657.0
102845,1791.0,5.0,5.0,5.7,39.0,16.3,4156.0,1.0,0.0,10.0,25551928.0
102345,450.0,1.0,2.0,2.4,22.0,33.4,800.0,0.0,0.0,1.0,1777414.0
100507,1265.0,4.0,4.0,2.7,,32.2,3408.0,0.0,0.0,10.0,12078740.0
100394,2840.0,5.0,3.0,5.1,4.0,23.8,5440.0,1.0,0.0,0.0,37873542.0
102064,1583.0,4.0,2.0,,53.0,21.6,2926.0,1.0,0.0,1.0,
103677,1698.0,3.0,2.0,,31.0,14.4,3182.0,0.0,0.0,26.0,35112328.0
100681,,6.0,4.0,9.2,25.0,10.7,3807.0,1.0,0.0,5.0,51398795.0
103652,2008.0,4.0,4.0,6.9,14.0,8.1,2784.0,0.0,,8.0,37517941.0
102417,2008.0,5.0,4.0,3.4,22.0,19.3,4377.0,1.0,,17.0,21699263.0
102228,1260.0,4.0,3.0,5.4,19.0,14.0,914.0,1.0,0.0,3.0,18631691.0
103211,2419.0,6.0,5.0,4.1,,27.3,5942.0,1.0,0.0,0.0,29052657.0
102469,2094.0,5.0,3.0,7.9,17.0,14.8,4170.0,1.0,0.0,3.0,40448520.0
103624,1681.0,4.0,4.0,6.6,11.0,23.0,3040.0,1.0,1.0,0.0,30051428.0
101002,2251.0,5.0,3.0,6.0,12.0,16.2,4583.0,1.0,0.0,4.0,35359602.0
103687,3265.0,7.0,5.0,3.1,20.0,35.9,7194.0,0.0,0.0,15.0,28117040.0
101264,1052.0,2.0,2.0,5.8,14.0,18.5,1745.0,0.0,0.0,7.0,17591395.0
102588,1518.0,2.0,2.0,8.2,27.0,15.8,2917.0,0.0,0.0,1.0,24108969.0
100434,2116.0,5.0,4.0,6.8,24.0,21.0,6113.0,1.0,0.0,24.0,33723019.0
103467,1382.0,2.0,2.0,8.7,17.0,20.3,2653.0,1.0,0.0,9.0,27236523.0
101109,1245.0,2.0,2.0,8.9,21.0,4.1,2790.0,0.0,0.0,5.0,23470808.0
103760,1636.0,3.0,3.0,6.1,19.0,22.4,3005.0,1.0,0.0,18.0,23304167.0
100889,2034.0,5.0,,1.9,43.0,,4549.0,,0.0,10.0,11814388.0
101345,2267.0,,4.0,8.0,10.0,,3369.0,0.0,0.0,10.0,39963211.0
